status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
310039442421596_1041072272651639,"We fought for what we believe in at this election - for using the powers of the Scottish Parliament to invest in the future of our economy - and we'll continue to stand up for what we believe in.

Be part of our movement and stand up with us:
https://scotlandjoin.labour.org.uk/",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1041072272651639/?type=3,2016-05-06 03:32:55,195,112,14,170,0,0,25,0,0
310039442421596_1040787612680105,"Polls have closed! A huge thank you to everyone who made it #BothVotesLabour today, and especially to all our hard-working members and activists. You are total champs, each and every one of you. #proudtobeLabour",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040787612680105/?type=3,2016-05-05 16:07:45,413,63,30,396,11,0,6,0,0
310039442421596_1040067106085489,Polls close in 3 hours! Make sure you get there in time and make it #BothVotesLabour to stop the cuts and invest in our public services. You don't need your polling card to vote.,Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040067106085489/?type=3,2016-05-05 13:00:00,144,31,41,134,4,0,6,0,0
310039442421596_1040052609420272,"SHARE: Make it #BothVotesLabour today to stop the cuts and invest in Scotland's education

A vote for Labour today is a vote to stop the cuts. Our plans to tax the richest 1% will allow us to invest in schools, and stop the cuts to public services. 

Faced with the choice between using the powers of the Scottish Parliament to invest in education or carrying on with the cuts, Labour will use the powers to stop the cuts.",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040052609420272/?type=3,2016-05-05 03:00:01,185,12,94,179,3,0,3,0,0
310039442421596_1040057546086445,"Free today? Do your bit to make it #BothVotesLabour and get out campaigning now
💪🌹🚪✊📢

www.scottishlabour.org.uk/page/event/search_simple",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040057546086445/?type=3,2016-05-05 02:00:01,18,5,2,17,0,0,1,0,0
310039442421596_1040408809384652,,Scottish Labour Party's cover photo,photo,https://www.facebook.com/ScottishLabourParty/photos/a.325938167498390.75170.310039442421596/1040408809384652/?type=3,2016-05-05 01:04:05,107,6,28,103,3,0,1,0,0
310039442421596_1040058369419696,"No ifs, no buts - Scottish Labour will oppose fracking. Make it #BothVotesLabour today to oppose fracking.

http://www.scottishlabour.org.uk/manifesto/environment",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040058369419696/?type=3,2016-05-05 00:00:01,142,30,13,129,1,0,6,0,6
310039442421596_1040065186085681,"Today, make it #BothVotesLabour to use the 50p top rate of tax. We will tax the richest 1% to invest in education and stop the cuts to public services 

If you want to stop the cuts, you need to vote for it by using both your votes for Labour today. 

We can make our commitment to stop the cuts because of the choice we have made to use the powers to make fairer choices on tax.

Faced with the choice between using the new powers of the Parliament, or cutting into Scotland's future, Labour chooses to use the powers.",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040065186085681/?type=3,2016-05-05 00:00:01,309,94,65,282,3,1,20,1,2
310039442421596_1040063252752541,"Make it #BothVotesLabour today for our five pledges to improve the lives of the next generation of older people

We will: 
→ Ensure thousands of women do not lose out from the Tories' changes to the State Pension
→ Protect the winter fuel payment and take action against fuel poverty.
→ Guarantee older people's free bus passes and regulate buses to keep services reliable and regular.
→ Protect our NHS from cuts and we'll support carers with a living wage.
→ Stop the cuts to the community services older people rely on.

We can afford to make these commitments because of the fairer decisions we have taken on tax and because of our plans to use the new powers of the Scottish Parliament. 

Faced with the choice between making cuts that will affect Scotland's older people or using the powers of the parliament, Labour will use the powers.",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1040063252752541/?type=3,2016-05-05 00:00:00,471,90,47,453,6,1,3,0,8
310039442421596_1040066269418906,"Today, we can vote for the kind of change people desperately want. We can use the powers of the Scottish Parliament to tax the richest 1% so we can invest in education and stop the cuts to our NHS and other public services.

Only Labour has an honest plan to invest in Scotland's future and stop the cuts. 

Faced with the choice between using the powers of the Scottish Parliament to invest in the future or carrying on with the cuts, Labour will use the powers to stop the cuts.

#BothVotesLabour",Make it #BothVotesLabour to stop the cuts,link,http://www.scottishlabour.org.uk/blog/entry/one-week-to-stop-the-cuts#sthash.m1I8YhJd.dpuf,2016-05-05 00:00:00,183,33,8,156,4,0,1,2,20
310039442421596_1039924796099720,"WATCH: tomorrow we can vote to stop the cuts by using both our votes for Labour. 

We have three priories for the next five years – use the new powers of our Parliament to tax the richest 1% so we can invest in schools, and stop the cuts to public services. 

Every Labour MSP we send to Holyrood will stand for those priorities.

To make the next five years about the future rather than our past people have to use both their votes for Labour. A vote for anyone else will mean more cuts. 

Tomorrow, make it #BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039924796099720/,2016-05-04 07:11:55,213,67,79,204,1,1,6,0,1
310039442421596_1039901152768751,"WATCH: A vote for Labour tomorrow is a vote to stop the cuts

Campaigning in Edinburgh today, Kezia has said her plans to tax the richest 1% to invest in education and stop the cuts to public services would offer transformational change for Scotland's economy.

By contrast, other parties want to define the next five years about the arguments of the past.

Every Labour MSP sent to Holyrood would be a voice for greater investment in education and public services.

Kezia said:

""Tomorrow we can vote to stop the cuts. In the next five years we can use the new powers of our parliament to transform our economy. We can invest in education to give our young people the skills they need to compete for the jobs of the future.

""The best future for our country is as a high wage, high skill economy. To get there we need to invest in cutting the gap between the richest and the rest in our classrooms, and we need to stop the cuts to public services.

""Other parties want to spend the next five years arguing about the past, when Scotland just wants to move on and help our people get on. I have three priories for the next five years – use the new powers of our Parliament to tax the richest 1% so we can invest in schools, and stop the cuts to public services. Every Labour MSP we send to Holyrood will stand for those priorities.

""To make the next five years about the future rather than our past people have to use both their votes for Labour. A vote for anyone else will mean more cuts. Faced with the choice between using the powers of the Scottish Parliament to invest in education or carrying on with the cuts, Labour will use the powers to stop the cuts.""

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039901152768751/,2016-05-04 06:09:54,210,100,56,191,2,0,15,1,1
310039442421596_1039838702774996,"1 day to go! Make sure you make it #BothVotesLabour tomorrow to make sure the richest 1% pay their fair share

http://www.scottishlabour.org.uk/blog/entry/we-will-cut-the-gap-between-the-richest-and-the-rest-not-public-services",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1039838702774996/?type=3,2016-05-04 03:03:01,190,11,69,187,2,0,1,0,0
310039442421596_1039838032775063,,Scottish Labour Party's cover photo,photo,https://www.facebook.com/ScottishLabourParty/photos/a.325938167498390.75170.310039442421596/1039838032775063/?type=3,2016-05-04 02:59:43,87,7,16,84,2,0,1,0,0
310039442421596_1039275042831362,"At Thursday's election, vote to protect Dundee's jobs. Use both your votes for Scottish Labour. 

Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP. Dundee would be the equivalent of £83 million better off.

The difference between Labour and the SNP's spending on public services between now and the next General Election is £3 billion. Broken down by person that's £561 extra public spending per person under us.",Vote to protect Dundee's jobs.,video,https://www.facebook.com/ScottishLabourParty/videos/1039275042831362/,2016-05-03 14:07:00,104,25,15,101,0,0,3,0,0
310039442421596_1039298882828978,"On Thursday, make it both votes Labour to protect Aberdeen Royal Infirmary.

Only we will protect vital local NHS services - our manifesto gives a cast iron guarantee that local NHS services will be protected with a Labour Scottish Government. This will include services that some health boards have already earmarked for cut-backs and that the SNP are avoiding talking about.",Aberdeen Royal Infirmary Ad,video,https://www.facebook.com/ScottishLabourParty/videos/1039298882828978/,2016-05-03 13:00:00,93,30,15,91,0,0,1,0,1
310039442421596_1039419956150204,"Using both your votes for Labour on Thursday will mean more investment for public services in Fife and across Scotland. 
 
Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.

Fife would be the equivalent of £162 million better off with Labour than the SNP.

Find out more here: http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-means-more-investment-for-public-services-across-scotland

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039419956150204/,2016-05-03 11:47:29,55,29,11,49,0,0,6,0,0
310039442421596_1039419339483599,"Using both your votes for Labour on Thursday will mean more investment for public services in Edinburgh and across Scotland. 
 
Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.
 
Edinburgh would be the equivalent of £276 million better off with Labour than the SNP.

Find out more here: http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-means-more-investment-for-public-services-across-scotland

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039419339483599/,2016-05-03 11:45:41,42,41,7,37,1,0,4,0,0
310039442421596_1039417512817115,"Using both your votes for Labour on Thursday will mean more investment for public services in Dundee and across Scotland. 
 
Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.
 
Dundee would be the equivalent of £83 million better off with Labour than the SNP.

Find out more here: http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-means-more-investment-for-public-services-across-scotland

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039417512817115/,2016-05-03 11:42:04,71,65,17,58,1,0,11,1,0
310039442421596_1039416459483887,"Using both your votes for Labour on Thursday will mean more investment for public services in Glasgow and across Scotland. 
 
Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.
 
Glasgow would be the equivalent of £336 million better off with Labour than the SNP.

Find out more here: http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-means-more-investment-for-public-services-across-scotland

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039416459483887/,2016-05-03 11:39:23,228,129,47,202,7,0,5,1,13
310039442421596_1039408699484663,"Using both your votes for Labour on Thursday will mean more investment for public services in Aberdeen and across Scotland. 
 
Labour's plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.
 
Aberdeen would be the equivalent of £137 million better off with Labour than the SNP.

Find out more here: http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-means-more-investment-for-public-services-across-scotland

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039408699484663/,2016-05-03 11:38:09,51,46,13,39,1,0,9,0,2
310039442421596_1039296219495911,"Our plans to stop the cuts will mean millions more for public services across Scotland compared to the SNP.

New analysis from Scottish Labour shows that every part of Scotland will benefit from higher spending on public services under Labour's plan compared to the SNP:

→ Aberdeen would be the equivalent of £137 million better off with Labour than the SNP.
→ Glasgow would be the equivalent of £336 million better off.
→ Dundee would be the equivalent of £83 million better off.
→ Edinburgh would be the equivalent of £276 million better off.
→ Fife would be the equivalent of £162 million better off.

In key constituencies:

→ Edinburgh Eastern, where Kezia Dugdale is standing, would be the equivalent of £45 million better off under Labour compared to the SNP.
→ Glasgow Southside, where Nicola Sturgeon is standing, would be the equivalent of £37 million better off under Labour.
→ Edinburgh Central, where Ruth Davidson is standing, would be the equivalent of £46 million better off under Labour.

These figures show that people who want to tax the richest 1% to invest in schools and stop the cuts to public services need to use both their votes for Labour on Thursday.
 
Kezia said: 

""Labour's plans to tax the richest 1% so we can invest in schools, and to stop the cuts will mean millions more for public services in every part of Scotland. 

""This is the real change Labour is offering in this election. If people want to stop the cuts, they have to give both their votes to Labour on Thursday. A vote for any other party simply means more cuts to public services. Every Labour MSP we send to Holyrood will be a voice for more investment in their area, not more cuts. 

""Faced with the choice between using the powers of the Scottish Parliament to invest, or carrying on the cuts, Labour will use the powers to stop the cuts.""",,video,https://www.facebook.com/ScottishLabourParty/videos/1039296219495911/,2016-05-03 08:26:24,49,26,11,48,1,0,0,0,0
310039442421596_1039220136170186,"This morning, Kezia visited the Wonderworld soft play centre in Glasgow to mark just two days left until the election - just two days to avoid £3 billion of cuts to Scotland's public services. 

The choice at this election is absolutely clear – it is between guaranteed rises in spending on public services with Labour, or more cuts with the SNP. That is what people are voting for on Thursday.

A vote for Labour is a vote to use the new powers of the Scottish Parliament to tax the richest 1% so we can invest in schools and stop the cuts to public services. A vote for the SNP is a vote for cuts to children's education, cuts to frontline services and cutting jobs.

Faced with the choice between using the powers of the Parliament or cutting into Scotland's future, we choose to use the powers.

On Thursday 5 May, make it #BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1039220136170186/,2016-05-03 05:44:46,111,55,31,104,2,0,1,1,3
310039442421596_1039180176174182,"SHARE: There are just two days left to avoid £3 billion of cuts to Scotland's public services

Independent experts at the IPPR have confirmed that the difference between Labour and the SNP's spending plans in the last year of the Parliament are around £900m.

Kezia said:

""The choice at this election is absolutely clear – it is between guaranteed rises in spending on public services with Labour, or more cuts with the SNP. That is what people are voting for on Thursday.

""There are just two days left to avoid £3 billion of cuts to Scotland's public services that are coming down the road with another SNP Government. The SNP must now come clean on their secret cuts by telling voters where the axe would fall. 

""A vote for Labour is a vote to use the new powers of the Scottish Parliament to tax the richest 1% so we can invest in schools and stop the cuts to public services. A vote for the SNP is a vote for cuts to children's education, cuts to frontline services and cutting jobs.

""We can make our pledge to increase spending on public services because of the choice we have made on tax – a choice that the SNP have refused to make. 

""Faced with the choice between using the powers of the Parliament or cutting into Scotland's future, we choose to use the powers.""

On Thursday 5 May, make it #BothVotesLabour",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1039180176174182/?type=3,2016-05-03 03:49:15,214,31,127,207,7,0,0,0,0
310039442421596_1038715266220673,"With only a couple of days to go until polling day, the choice at this election is absolutely clear. It is between more cuts to vital public services with the SNP and the Tories or increases in spending for our schools and hospitals with Labour.

With the SNP's plans, Scotland faces £3 billion more cuts over the next Parliament. Faced with the choice between using the powers of the Parliament or cutting into Scotland's future, Labour chooses to use the powers to invest in our public services and stop the cuts.

On Thursday 5 May, make sure you make it #BothVotesLabour

Find out more about our plan here: www.scottishlabour.org.uk/manifesto",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1038715266220673/?type=3,2016-05-02 11:16:25,73,33,37,69,1,0,2,0,1
310039442421596_1038593449566188,"The Children's Ward and the Community Maternity Unit at the Royal Alexandra Hospital are under threat from the SNP. 

Here's what happened when Nicola Sturgeon was asked about the future of the ward during the last TV Leaders' Debate, and what our local Labour candidates in the area - Neil Bibby for Paisley and Paul O'Kane for Renfrewshire South - had to say in response. 

Only Labour will protect local NHS services. A vote for Labour on Thursday 5 May is a vote to stop the cuts. 

#BothVotesLabour",,video,https://www.facebook.com/ScottishLabourParty/videos/1038593449566188/,2016-05-02 07:50:16,199,113,121,187,1,0,6,3,2
310039442421596_1038574159568117,"Today, Kez joined Cara Hilton for some #BothVotesLabour campaigning in Dunfermline. 

Labour will cut the gap between the richest and the rest, not public services. A vote for Labour is a vote to cut the gap between the richest and the rest, not for cuts to public services.

FIND OUT MORE: http://www.scottishlabour.org.uk/blog/entry/we-will-cut-the-gap-between-the-richest-and-the-rest-not-public-services#sthash.slRvVF2x.VXM2xJk2.dpuf",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1038574159568117/?type=3,2016-05-02 06:47:54,256,93,29,236,1,0,16,0,3
310039442421596_1038520746240125,"A vote for Labour is a vote to cut the gap between the richest and the rest, not for cuts to public services.

We will use the new powers of the Scottish Parliament to tax the richest 1% who earn more than £150,000 a year, with a 50p top rate of tax to invest in schools.

Labour's fair start fund will mean £1000 of extra funding for each of the poorest pupils to cut the attainment gap.

Kezia said:

""Labour will use the new powers of the Scottish Parliament to cut the gap between the richest and the rest in our classrooms, not cut the budget for our schools.

""These cuts are a short-sighted move which will short-change Scotland. We need to give our young people the skills they need to compete for the jobs of the future. That means investing in our young people not accepting more cuts. We can do things differently now.

""Labour will use the new powers of the Scottish Parliament to tax the richest 1% so we can invest in our schools, and stop the cuts to our public services.

""More Labour MSPs in the next parliament means more voices standing against the cuts and for investment in public services

""If people want to stop the cuts so we can invest in the future of our economy then they need to give both of their votes to Labour. Voting for the SNP and the Tories is a vote for more cuts. Only Labour has a positive plan to stop the cuts and invest in the future.""",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1038520746240125/?type=3,2016-05-02 04:59:16,32,10,25,32,0,0,0,0,0
310039442421596_1038210269604506,Kezia Dugdale on BBC #LeadersDebate tonight: Nicola Sturgeon and Ruth Davidson are obsessed with the arguments of the past. We'll use Scotland's new powers to tax the richest to invest in schools and stop the cuts.,"We'll make real change, now.",video,https://www.facebook.com/ScottishLabourParty/videos/1038210269604506/,2016-05-01 15:06:35,201,51,126,184,4,1,10,0,2
310039442421596_1037985676293632,WATCH: Kez on Sky #Murnaghan this morning - talking about why you should make it #BothVotesLabour on Thursday 5 May.,,video,https://www.facebook.com/ScottishLabourParty/videos/1037985676293632/,2016-05-01 06:54:55,95,30,41,88,3,0,4,0,0
310039442421596_1037981316294068,"TONIGHT: Watch Kezia in the final TV Leaders' Debate of #SP16 #BothVotesLabour 

Watch on BBC 1 at 8pm on TV or live online: 
http://www.bbc.co.uk/iplayer/live/bbcone",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037981316294068/?type=3,2016-05-01 06:36:23,27,12,6,27,0,0,0,0,0
310039442421596_1037951349630398,"ICYMI: Catch up on what's happened over the last few days - including our manifesto launch 
↓
http://www.scottishlabour.org.uk/blog/entry/icymi-we-launched-our-manifesto",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037951349630398/?type=3,2016-05-01 05:11:58,28,2,14,28,0,0,0,0,0
310039442421596_1037359613022905,Watch: Owen Jones meets Kezia Dugdale.,Owen Jones meets Kezia Dugdale | 'The SNP have been fundamentally dishonest',video,https://www.youtube.com/watch?v=InbJEbZBQgw,2016-04-30 14:00:00,140,28,27,130,4,0,5,0,1
310039442421596_1037406986351501,"Scotland has come a long way in creating a more equal society for the LGBTI community, particularly with the passing of equal marriage legislation, but we have further to go to be truly inclusive.

Labour wants a Scotland where being LGBTI is no barrier to getting on in life. Read our LGBTI manifesto now 

http://www.scottishlabour.org.uk/blog/entry/lgbti-manifesto-2016",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037406986351501/?type=3,2016-04-30 11:00:10,140,30,29,127,8,0,5,0,0
310039442421596_1037406613018205,"Scottish Labour was founded on the principles of equality and social justice. It is these founding principles that guide us today. 

We want a Scotland where inequality is a problem of the past, where rhetoric is met with real change and where everyone, regardless of their background or abilities has a chance in life. 

Read our Women's Manifesto now: http://www.scottishlabour.org.uk/blog/entry/our-manifesto-for-women",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037406613018205/?type=3,2016-04-30 10:45:09,130,14,22,121,2,0,6,0,1
310039442421596_1037388439686689,"1 in 5 people in Scotland live with a disability, but they also often live with prejudice and discrimination. 

We believe in a Scotland where everyone can excel and believe in a society in which we stop seeing disability as disadvantage, but instead have mutual respect for different capabilities.

Read our Disabilities Manifesto for 2016 now: http://www.scottishlabour.org.uk/blog/entry/our-disabilities-manifesto-2016",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037388439686689/?type=3,2016-04-30 10:30:10,285,61,55,260,4,0,2,0,19
310039442421596_1037387836353416,"Scotland's diversity is what makes it great. Read our BME manifesto for #SP16 now 

#BothVotesLabour 

http://www.scottishlabour.org.uk/blog/entry/our-bme-manifesto-for-2016",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037387836353416/?type=3,2016-04-30 10:15:10,53,8,10,53,0,0,0,0,0
310039442421596_1037386526353547,"We have a plan for a fairer economy. Learn more about it now. 
↓
http://www.scottishlabour.org.uk/blog/entry/our-manifesto-for-a-fairer-economy",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037386526353547/?type=3,2016-04-30 10:00:11,241,97,20,202,3,0,31,0,5
310039442421596_1037355579689975,"5 days until election day - make sure you get out and get campaigning to make it #BothVotesLabour on Thursday 5 May 

http://www.scottishlabour.org.uk/page/event/search_simple",,video,https://www.facebook.com/ScottishLabourParty/videos/1037355579689975/,2016-04-30 08:00:01,55,21,27,51,0,0,3,0,1
310039442421596_1037360796356120,"Today, we unveiled our new campaign poster: a vote for Labour is a vote to stop the cuts. 

With only days to go until voting in the Scottish Parliament elections it's clear we're the only party offering a real alternative to Tory austerity. 

Every Scot will benefit from £600 higher public spending under Labour's plans to use the new powers of the Scottish Parliament to tax the rich, invest in schools, and stop the cuts to public services compared to the SNP. 

FIND OUT MORE: http://www.scottishlabour.org.uk/blog/entry/every-scot-will-benefit-from-600-higher-public-spending-under-labour",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1037360796356120/?type=3,2016-04-30 06:10:00,469,172,89,416,9,0,39,1,4
310039442421596_1037343559691177,"WATCH: our new campaign poster has been unveiled! A vote for Labour is a vote to stop the cuts. #BothVotesLabour 

http://www.scottishlabour.org.uk/blog/entry/a-vote-for-labour-is-a-vote-to-stop-the-cuts-and-invest-in-public-services",,video,https://www.facebook.com/ScottishLabourParty/videos/1037343559691177/,2016-04-30 04:53:55,22,7,3,21,1,0,0,0,0
310039442421596_1037306376361562,"Have you checked out our manifesto yet? Read it now to learn more about why you should make it #BothVotesLabour on Thursday 5 May 
↓
www.scottishlabour.org.uk/manifesto",,video,https://www.facebook.com/ScottishLabourParty/videos/1037306376361562/,2016-04-30 03:30:49,122,105,42,105,2,0,7,1,7
310039442421596_1036951389730394,"WATCH: We'll use the new powers of the Scottish Parliament to stop the cuts.

With us? Share this clip.",We'll use the powers to stop the cuts.,video,https://www.facebook.com/ScottishLabourParty/videos/1036951389730394/,2016-04-30 02:45:00,28,6,15,28,0,0,0,0,0
310039442421596_1036848119740721,"Only Labour has a plan to use the powers of the Scottish Parliament to end austerity - we will tax the richest 1% to invest in schools, and we will stop the cuts to our NHS and other public services.",Labour's plan.,video,https://www.facebook.com/ScottishLabourParty/videos/1036848119740721/,2016-04-29 12:16:47,105,35,23,99,2,0,3,0,1
310039442421596_1036838669741666,"Our plan to end the housing crisis will support nearly 50,000 jobs.

Visiting Aberdeen, Kezia Dugdale highlighted analysis estimating that building 60,000 homes over the next five years would support nearly 50,000 jobs a year.

These estimates have been verified by the independent experts at the Scottish Parliament Information Centre (SPICe). Of those 60,000 homes, 45,000 would be for social rent either through councils or housing associations.

We'll also introduce new measures in the private rented sector to protect tenants from bad landlords and help first time buyers save for a deposit.

Read more: http://www.scottishlabour.org.uk/blog/entry/our-housing-plan-will-support-nearly-50000-jobs",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1036838669741666/?type=3,2016-04-29 10:44:30,35,4,11,35,0,0,0,0,0
310039442421596_1036663343092532,"Kezia Dugdale spoke to Pink News: ""I want to use my voice and power to make a difference for young LGBT people.""",Kezia Dugdale: Being an openly gay politician is not about making a point,link,http://www.pinknews.co.uk/2016/04/29/kezia-dugdale-being-an-openly-gay-politician-is-not-about-making-a-point/,2016-04-29 04:05:14,93,16,23,90,3,0,0,0,0
310039442421596_1034942329931300,WATCH: Connor explains why our pledge to oppose fracking is an important part of our manifesto.,,video,https://www.facebook.com/ScottishLabourParty/videos/1034942329931300/,2016-04-28 11:30:00,67,18,16,63,2,0,0,0,2
310039442421596_1036092856482914,"Today Kezia Dugdale visited the Enchanted Forest Nursery in Robroyston with Paul4Provan to highlight that there is one week left to stop the cuts.

Our manifesto sets out a clear plan to use the powers of the Scottish Parliament to invest in the future and stop the cuts.

Nicola Sturgeon and Ruth Davidson are running dishonest campaigns in an attempt to deceive the Scottish people. Nicola Sturgeon wants people to believe that we can stop the cuts but refuses to ask anybody, including the richest 1%, to pay more to make that happen. Ruth Davidson says she will stand up to the SNP but you can't get a fag paper between the tax plans of the two parties. 

Only we have an honest plan to invest in Scotland's future and stop the cuts. Faced with the choice between using the powers of the Scottish Parliament to invest in the future or carrying on with the cuts, Labour will use the powers to stop the cuts. 

Read more: http://www.scottishlabour.org.uk/blog/entry/one-week-to-stop-the-cuts",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1036092856482914/?type=3,2016-04-28 06:30:07,20,7,3,18,2,0,0,0,0
310039442421596_1035981699827363,WATCH: Kezia's speech at our manifesto launch yesterday. Find out what is in our manifesto - and why you should make it #BothVotesLabour on Thursday 5 May.,,video,https://www.facebook.com/ScottishLabourParty/videos/1035981699827363/,2016-04-28 03:54:52,60,24,25,57,3,0,0,0,0
310039442421596_1034891599936373,Our manifesto is about building opportunity for all. Watch Ann explain more.  #BothVotesLabour,,video,https://www.facebook.com/ScottishLabourParty/videos/1034891599936373/,2016-04-28 02:00:00,59,10,17,59,0,0,0,0,0
310039442421596_1035661619859371,"WATCH: Kezia's speech at our manifesto launch today - on why you should make it #BothVotesLabour on Thursday 5 May. 

See our manifesto in full here: http://www.scottishlabour.org.uk/blog/entry/scottish-labour-manifesto-2016",,video,https://www.facebook.com/ScottishLabourParty/videos/1035661619859371/,2016-04-27 18:08:31,228,109,41,199,1,0,23,1,4
310039442421596_1035584493200417,"SCOTTISH LABOUR MANIFESTO 2016

Read it here now: http://www.scottishlabour.org.uk/blog/entry/scottish-labour-manifesto-2016",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1035584493200417/?type=3,2016-04-27 10:16:37,110,41,43,106,2,1,1,0,0
310039442421596_1034907323268134,WATCH: The price of austerity is that aspiration has stalled for a generation. Shonagh talks about how we're trying to tackle that. #BothVotesLabour,,video,https://www.facebook.com/ScottishLabourParty/videos/1034907323268134/,2016-04-27 07:00:00,97,49,20,90,0,1,4,0,2
310039442421596_1035482726543927,"NEWS: Today, the UK Government has agreed to Labour's Lords amendments on the Trade Union Bill. 

On the news, Ian Murray MP said: 
""The Trade Union Bill was an unjust and undemocratic attack on workers' and trades unions' rights across the country. That is why Labour has fought this Bill every step of the way.

""We are pleased that the Government has listened to the arguments we have made in the Commons and Lords, and taken account of the proposals in the report of the cross-party House of Lords joint committee set up by Labour's Lords amendments.

""Our efforts in the Lords have ensured that many of the worst elements – the restrictions to facilities time and check off and the attack on political funds – have been removed. 

""In Scotland, Labour councils led opposition to the Bill by passing motions of non-compliance. And Labour MSPs strained every sinew to block the passage of the Bill, petitioning the Scottish Parliament to change the rules to allow for a legislative consent motion – a proposal that was blocked by the SNP, the Liberal Democrats and the Tories.

""Labour in Scotland and across the UK will always fight for the rights of working people and solidarity with our friends in the trade union movement.""

READ MORE: http://www.scottishlabour.org.uk/blog/entry/our-fight-against-the-tories-trade-union-bill#sthash.4vbhXncL.dpuf",Timeline Photos,photo,https://www.facebook.com/ScottishLabourParty/photos/a.476899549068917.1073741825.310039442421596/1035482726543927/?type=3,2016-04-27 06:41:30,362,106,64,330,8,0,20,1,3
310039442421596_1035439083214958,Kez,,video,https://www.facebook.com/ScottishLabourParty/videos/1035439083214958/,2016-04-27 05:20:21,46,7,12,39,4,0,2,0,1
310039442421596_1035436773215189,Manifesto launch,,video,https://www.facebook.com/ScottishLabourParty/videos/1035436773215189/,2016-04-27 05:15:15,74,17,12,66,5,0,0,0,3
310039442421596_1035433726548827,Manifesto launch,,video,https://www.facebook.com/ScottishLabourParty/videos/1035433726548827/,2016-04-27 05:10:56,30,1,3,28,1,1,0,0,0
